id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
34646398,Artsy bedroom w/garden & private bathroom .,1179779,Sandrine,Brooklyn,Bedford-Stuyvesant,40.69026,-73.93235,Private room,2,0,,,1,58,119
32831206,Cozy private room in the heart of NYC 51E1,190921808,John,Manhattan,Hell's Kitchen,40.75378,-73.9955,Private room,7,4,2019-06-07,1.69,47,318,99
26165195,"Private Bedroom. Near Subway. Bushwick, Brooklyn",396599,Thomas,Brooklyn,Bushwick,40.69966,-73.92295,Private room,1,65,2019-07-02,5.27,2,52,40
10069586,Cozy room in a dynamic Brooklyn neighborhood,5391472,Ella,Brooklyn,Crown Heights,40.67154,-73.94981,Private room,14,1,2017-01-19,0.03,2,0,35
21175464,"Nostrand Ave & St Johns, Dble room in shared apt.",152882655,Edward,Brooklyn,Crown Heights,40.67249,-73.94933,Private room,3,1,2017-10-08,0.05,1,0,75
25889683,Riverside Apartment Room,28996758,俞,Manhattan,Upper West Side,40.79811,-73.97185999999999,Private room,1,5,2018-07-08,0.38,1,0,72
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",1402817,Valerie,Brooklyn,Fort Greene,40.69135,-73.97321,Entire home/apt,5,7,2017-06-18,0.08,1,0,88
6837529,1 BR available in lovely LES unit,35829854,Ben,Manhattan,Lower East Side,40.72082,-73.98592,Private room,1,6,2016-05-07,0.12,1,0,135
21022616,1 bedroom completely renovated in Brooklyn,2195090,Thomas And Madalena,Brooklyn,Crown Heights,40.67292,-73.94136999999999,Entire home/apt,1,2,2017-10-01,0.09,1,0,75
31075162,2 BEDROOMS 2 PERSONS EACH,228571016,Alexis,Manhattan,Harlem,40.82584,-73.95024000000001,Private room,1,2,2019-06-14,0.76,2,89,295
3248526,Beautiful Comfortable Apt in North Manhattan,16430857,Aseel,Manhattan,Harlem,40.82524,-73.94185999999999,Entire home/apt,5,13,2018-09-16,0.22,1,0,78
32447993,Private room in cute Greenwich Village Walk-up,50544293,Melissa,Manhattan,Greenwich Village,40.73238,-73.99954,Private room,1,13,2019-07-02,3.0,2,0,110
4839357,1 Bedroom apartment with Backyard ,854567,Oketo,Brooklyn,Bushwick,40.68843,-73.91577,Private room,1,0,,,2,0,40
16518377,East Village 1BR Apt with all the amenities,3012457,Cody,Manhattan,East Village,40.7235,-73.97963,Entire home/apt,2,3,2018-07-10,0.16,1,0,200
730480,Private Bedroom in Sunny Brooklyn Apartment,3798686,Jonathan,Brooklyn,Sunset Park,40.65989,-73.99535999999999,Private room,3,51,2019-05-30,0.64,1,329,66
31978375,UWS Cozy Shared Apartment near subway & Central Pk,11630930,Elizabeth,Manhattan,Upper West Side,40.80135,-73.96193000000001,Shared room,1,17,2019-07-01,3.59,1,39,60
9370896,Castle View Brownstone,46638648,Geert,Brooklyn,Bedford-Stuyvesant,40.68503,-73.93809,Entire home/apt,29,12,2018-08-20,0.31,1,339,140
28277480,"Clean, cozy and private room in midtown Manhattan",26045887,Ivy,Manhattan,Murray Hill,40.7483,-73.9736,Private room,1,43,2019-06-21,4.24,2,176,105
28100624,Brooklyn Apartment,82490186,James,Brooklyn,Bushwick,40.70156,-73.91329,Private room,1,14,2019-05-28,1.44,1,48,75
15956155,Only 15 minutes from Manhattan,103605111,Yukiko,Queens,Woodside,40.74381,-73.89726,Private room,2,36,2019-06-26,1.13,1,52,45
36318625,Cozy Private Room in Crown Heights,50213173,Maryam,Brooklyn,Crown Heights,40.67733,-73.94878,Private room,30,0,,,1,31,45
28181575,Airy 1 Bedroom Flat in Vinegar Hill Townhouse,39523758,Nick,Brooklyn,Navy Yard,40.70375,-73.97979000000001,Entire home/apt,3,0,,,1,0,150
26756446,"Cozy bedroom mins to Manhattan, one block to train",201203968,William,Brooklyn,Williamsburg,40.7127,-73.94034,Private room,2,64,2019-06-10,5.35,2,26,62
19604123,Warm Sunny Bedroom w/ private bathroom 4MB,17555570,Yan,Brooklyn,Crown Heights,40.6696,-73.92414000000001,Private room,1,64,2019-06-30,3.13,12,63,64
21458689,GloRia's Pod,155791040,Donovan,Queens,Queens Village,40.71195,-73.74172,Entire home/apt,1,64,2019-06-17,3.45,1,356,98
32696852,Beautiful lots of light room in the heart of LES,244182582,Milena,Manhattan,Lower East Side,40.71923,-73.99336,Private room,30,0,,,4,332,74
31291730,NY HIGH LINE DOUBLE ROOM,224815152,Hudson River Hotel,Manhattan,Hell's Kitchen,40.75619,-73.99797,Private room,1,19,2019-06-16,3.13,8,81,209
15034950,"Large Scandinavian inspired room, Great light",16539899,Kevin,Brooklyn,Bedford-Stuyvesant,40.6892,-73.9506,Private room,1,0,,,1,0,50
2297147,Gorgeous 1400 Sq Ft Artist's Loft,10674441,Annie,Brooklyn,Bedford-Stuyvesant,40.693290000000005,-73.95607,Private room,3,5,2019-01-27,0.08,2,334,75
26137457,Brooklyn Oasis 20 Min to Manhattan,1004883,Marisha,Brooklyn,Bushwick,40.69107,-73.90604,Private room,4,5,2019-06-28,0.45,2,364,60
31647134,Luxury SohoStyle 2 bedroom Downtown Manhattan.,91571876,Lena,Manhattan,Lower East Side,40.71889,-73.99231,Entire home/apt,2,13,2019-05-30,2.32,1,239,255
26357145,Nice one bedroom near United Nations,120762452,Stanley,Manhattan,Murray Hill,40.7503,-73.97605,Entire home/apt,30,0,,,50,365,200
18873598,Lovely one bedroom suite in midtown manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74966,-73.97601,Entire home/apt,30,0,,,50,180,175
34993569,Amazing 2 Bed in Luxury Building with Gym #6105,116305897,Laura,Manhattan,Upper West Side,40.78948,-73.97228,Entire home/apt,30,0,,,9,338,290
6972271,"2BR Cozy, Large & Central Apartment",31213925,Philippe,Manhattan,Midtown,40.74462,-73.98272,Entire home/apt,2,0,,,1,0,150
5523413,Oasis in Kensington,12212944,Janine,Brooklyn,Kensington,40.64321,-73.98294,Private room,3,8,2019-05-18,0.15,2,27,52
6345728,Dwtn 1 Bedroom W/Spectacular Views,13275837,Jaime,Manhattan,Greenwich Village,40.73109,-73.99410999999999,Entire home/apt,3,7,2017-04-10,0.15,1,0,190
15216895,Artist apt w/ Private room in Bed Stuy,50207365,Ben,Brooklyn,Bedford-Stuyvesant,40.69653,-73.94994,Private room,2,5,2017-10-22,0.15,1,0,50
1645772,"Private Entrance/Bath, 2 story Apt.",8026393,Ruth,Manhattan,Upper East Side,40.77118,-73.9527,Private room,2,121,2019-06-29,1.72,1,225,150
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,40.67335,-73.96,Entire home/apt,5,0,,,1,0,100
26777561,Simple + Cute + Spacious Studio (perfect for 1-2),201350300,Yeena,Manhattan,Upper West Side,40.7862,-73.98089,Entire home/apt,3,6,2019-06-23,0.57,1,0,119
31085679,Master bedroom in Bedstuy,231150375,Olabimpe,Brooklyn,Bedford-Stuyvesant,40.69079,-73.93115,Private room,3,11,2019-06-25,1.95,4,160,80
10702489,Charming room in Victorian house,14796247,Sandra And Cary,Brooklyn,Flatbush,40.64266,-73.96491999999999,Private room,7,22,2019-02-28,0.54,4,269,49
16970733,Gramercy / East Village Studio,113521983,Julia,Manhattan,Gramercy,40.73328,-73.98241,Entire home/apt,8,33,2019-07-01,1.21,1,8,159
10637010,Harlem  Cottage,11160340,Jerome,Manhattan,Morningside Heights,40.80387,-73.96096,Entire home/apt,3,1,2018-04-05,0.07,2,0,90
20191868,3 BR - Great Midtown location off 5th Avenue,26490904,Deo,Manhattan,Midtown,40.76255,-73.97453,Entire home/apt,30,2,2018-11-01,0.21,4,332,350
27725392,NEWLY RENOVATED Studio #8,158969505,Karen,Manhattan,Lower East Side,40.722640000000006,-73.9912,Entire home/apt,30,2,2019-06-01,0.77,9,302,150
21423426,Peaceful 1 Bedroom in the East Village,10391716,Sasha,Manhattan,East Village,40.72171,-73.98307,Entire home/apt,4,68,2019-06-24,3.34,1,41,190
9855876,Large Room in LES ($80-100/night),18282,Daniel,Manhattan,Lower East Side,40.71813,-73.98715,Private room,1,3,2017-01-22,0.07,1,0,70
9732612,LARGE TRIBECA LOFT WITH ROOF DECK,33624354,Joshua,Manhattan,Tribeca,40.72117,-74.00591999999999,Entire home/apt,1,1,2015-12-24,0.02,1,0,250
8391035,Private room in Washington Heights,2321776,Hugo,Manhattan,Washington Heights,40.83368,-73.94314,Private room,4,0,,,1,0,80
24136587,FACTORY ARTIST LOFT - 4 ROOMS SLEEPS 10,80770105,Julian,Brooklyn,Williamsburg,40.70505,-73.92936999999999,Entire home/apt,3,0,,,1,345,244
31028269,Spacious Sun-drenched two bedroom APT,5715157,Chafiq,Brooklyn,Clinton Hill,40.69303,-73.96195999999999,Entire home/apt,1,19,2019-06-29,2.94,1,285,200
21967336,Affordable & Cozy Apartment near Prospect Park,1852207,Christie,Brooklyn,Prospect-Lefferts Gardens,40.65903,-73.96036,Entire home/apt,3,3,2019-01-03,0.16,1,0,135
544131,Heart of Greenwich Village near Bleecker St,534328,F,Manhattan,Greenwich Village,40.72987,-74.00081999999999,Private room,4,87,2019-07-04,1.02,1,30,79
17979132,Great room near Columbia university 71w 107th 哥大附近,70619358,Ni,Manhattan,Upper West Side,40.80104,-73.96041,Private room,1,0,,,1,0,45
35035291,Private Room İn Hell's Kitchen 2,263880607,Ahmet,Manhattan,Hell's Kitchen,40.76487,-73.98912,Private room,1,1,2019-06-09,1.0,7,198,120
24162615,"LARGE COZY BASEMENT, FLUSHING QUEENS",178059867,Kevin,Queens,Flushing,40.75722,-73.80595,Private room,1,56,2019-06-19,3.75,3,345,55
3717749,Two Porches & Private Room,5573250,Jason,Brooklyn,Kensington,40.6413,-73.98233,Private room,1,2,2015-07-06,0.03,1,0,70
2155345,Bushwick Bungalow,10995590,Cat,Brooklyn,Bushwick,40.700140000000005,-73.92705,Entire home/apt,1,1,2015-10-14,0.02,1,0,150
16543032,❤ART of Chelsea | 1bd rm | Walk/bike everywhere!,60105727,Lee,Manhattan,Chelsea,40.74067,-74.00013,Entire home/apt,3,90,2019-06-29,3.09,2,186,196
26717141,"Cozy Room: 7 Minutes to LGA, 20 min to Manhattan !",65671256,Freddy,Queens,Jackson Heights,40.75782,-73.85973,Private room,1,55,2019-07-02,4.98,3,136,55
34419244,Cute LIC-Beautiful garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75502,-73.9349,Private room,1,8,2019-07-07,4.14,10,360,79
29281115,"Private Entrance, Boutique Amenities, Zen Vibes",38503320,Jon,Brooklyn,Greenpoint,40.72637,-73.95248000000001,Private room,5,36,2019-06-30,4.15,1,101,95
19102715,New private bedroom/15mins BrooklynBridge Manhttan,77334582,Yuxi,Brooklyn,Greenpoint,40.73167,-73.95254,Private room,2,0,,,1,0,89
5028653,Sun drenched art filled apartment,5244243,Mie,Manhattan,Financial District,40.71068,-74.00713,Entire home/apt,5,0,,,1,0,290
8403327,Sunny Apt in Williamsburg Brooklyn,15928518,Karen,Brooklyn,Williamsburg,40.7127,-73.94048000000001,Entire home/apt,3,10,2019-01-01,0.22,1,0,110
30145840,Luxurious private room near subway B/C stations,126653377,Sergii,Manhattan,Harlem,40.802890000000005,-73.95813000000001,Private room,30,2,2019-02-28,0.32,6,335,63
4502545,XL off Fifth Avenue & Central Park,23084155,Stefani,Manhattan,Upper East Side,40.7671,-73.96968000000001,Entire home/apt,2,20,2019-01-02,0.45,1,0,275
9546039,Found a tree I like so built a nest,49435973,Jason,Brooklyn,Williamsburg,40.70665,-73.93529000000001,Entire home/apt,3,102,2019-06-11,2.46,1,171,218
17239212,Cozy Brooklyn Apartment,51706510,Daniella,Brooklyn,Gowanus,40.6707,-73.99118,Shared room,1,9,2017-05-08,0.31,1,0,37
328693,Spacious Manhattan Apartment near Central Park,1013131,Joseph,Manhattan,Upper West Side,40.78867,-73.96809,Entire home/apt,3,297,2019-06-24,3.37,1,205,179
15356673,WILLIAMSBURG AUTHENTIC ARTIST LOFT,1407676,Jessica,Brooklyn,Williamsburg,40.71727,-73.95753,Private room,1,102,2019-06-17,3.13,4,267,110
12676434,Charming Upper East Side Apartment,2750607,Roxanne,Manhattan,Upper East Side,40.77963,-73.94896999999999,Entire home/apt,4,0,,,1,0,150
11546806,Bright Midtown Apartment,13125944,Calvin,Manhattan,Hell's Kitchen,40.7653,-73.98825,Private room,1,1,2016-03-19,0.02,2,0,59
9698691,"Big 1 Bed, kitchen, living room, TV",50084137,Andrew,Queens,Jackson Heights,40.75251,-73.8898,Entire home/apt,7,2,2016-01-31,0.05,1,0,105
28713500,San Carlos Hotel  Deluxe Room- up to 3,173685298,Janet,Manhattan,Midtown,40.75499,-73.97121,Private room,1,4,2019-02-17,0.48,11,176,330
14334508,Primary Midtown Location Highrise Apartment,57272703,Jenya,Manhattan,Murray Hill,40.74706,-73.97355,Entire home/apt,5,2,2018-01-05,0.06,1,0,110
13952269,Extremely spacious duplex with garden,12151986,Elaine,Brooklyn,Sunset Park,40.66053,-73.98929,Entire home/apt,5,8,2017-11-26,0.23,1,0,359
580323,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,2,51,2019-06-30,0.61,1,77,75
7862762,Spacious pre-war apartment,40548594,Justine,Manhattan,Financial District,40.70623,-74.0051,Entire home/apt,2,52,2019-06-23,1.11,1,72,150
6249740,"Brooklyn Brownstone, 3-Bdr & Garden",6493905,Christine,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95402,Entire home/apt,3,10,2018-11-24,0.2,1,0,199
31283904,Central & Homey East Village One Bedroom,230061564,Jason & Becca,Manhattan,East Village,40.72846,-73.98456999999999,Entire home/apt,1,10,2019-06-30,1.67,1,332,399
1530386,A Lovely 2br in Chelsea,8163133,Nikhil,Manhattan,West Village,40.73988,-74.0036,Entire home/apt,2,68,2019-06-20,1.14,1,311,269
27357537,Stylish South Williamsburg + Waterfront Terrace,28380119,Johnny,Brooklyn,Williamsburg,40.71133,-73.96806,Entire home/apt,4,4,2018-12-10,0.38,1,0,250
6303845,Luminous Modern Apt Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95111999999999,Private room,30,26,2019-06-06,0.52,8,236,60
32698370,Private rooftop exposed brick NYC apartment,244438661,Bel,Manhattan,Upper West Side,40.79553,-73.97388000000001,Entire home/apt,3,3,2019-03-29,0.79,2,0,200
820218,"Lovely East Village Apartment, Sept. 2 to 5 Only",337159,Thomas,Manhattan,East Village,40.73131,-73.98609,Entire home/apt,2,6,2018-09-05,0.09,1,156,121
4889948,Cozy Quiet Room in Williamsburgs,17928071,Mabel,Brooklyn,Williamsburg,40.71009,-73.9575,Private room,3,23,2019-04-01,0.42,2,280,85
13199140,luxury Upper East Side 1 BR,73924316,Rachael,Manhattan,Upper East Side,40.77575,-73.95304,Entire home/apt,16,1,2016-07-24,0.03,1,0,165
32955144,"NY on a Budget: Minimal Decor, Center of the City",168729352,Anna,Manhattan,Kips Bay,40.73867,-73.98039,Entire home/apt,4,0,,,1,8,55
28369552,Boerum Hill  2 BR Suite in Classic NYC Brownstone,6770631,Allen,Brooklyn,Boerum Hill,40.68528,-73.98634,Private room,1,9,2019-06-09,0.89,3,25,98
23565616,Studio apartment w/ balcony near subway!,40078965,Nina,Queens,Elmhurst,40.73182,-73.87579000000001,Entire home/apt,5,29,2019-07-04,1.81,1,120,95
9091710,Sunny East Village Apartment,47403089,Kathleen,Manhattan,East Village,40.72281,-73.97768,Entire home/apt,1,6,2015-12-30,0.13,1,0,130
24136740,"3 Bedroom, 2 Bath Apt in East Village- Penthouse",177353847,East Village,Manhattan,East Village,40.72601,-73.99086,Entire home/apt,4,19,2019-05-31,1.27,4,151,750
26475717,Lovely Bushwick oasis,196904829,Alicia,Brooklyn,Bushwick,40.69972,-73.92362,Private room,3,0,,,1,0,80
31886891,A3 Cozy private room,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69217,-73.90396,Private room,2,11,2019-06-20,2.24,8,345,65
30766643,Bright & Cozy Manhattan Home | Central Location,230049837,Crystal,Manhattan,Murray Hill,40.7493,-73.98119,Entire home/apt,3,6,2019-05-27,0.93,2,22,129
1089542,Private Cozy Bedroom in Brooklyn,663764,Karen,Brooklyn,East Flatbush,40.6536,-73.94883,Private room,2,248,2019-05-05,3.27,2,0,47
17824351,"Heart of East Village, Middle of Everything",30381715,Sean,Manhattan,East Village,40.72552,-73.98657,Private room,4,1,2017-05-13,0.04,1,0,79
33746153,The Stop at Fordham Manor,51614766,Jonathan,Bronx,Fordham,40.8667,-73.89115,Private room,1,5,2019-05-27,1.76,1,364,70
416557,"All Charm: Lush Garden, Huge Kitchen + Quiet",2714164,Jasmine,Brooklyn,Greenpoint,40.72212,-73.94389,Entire home/apt,6,39,2019-03-13,0.47,2,258,87
18283646,Clean and Cozy Room - 20 Mins to Midtown Manhattan,28462809,Shesh,Manhattan,Harlem,40.82205,-73.95335,Private room,2,18,2019-05-04,0.69,1,55,80
592785,Adorable 1 Bedroom,2932668,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,Entire home/apt,3,16,2017-04-17,0.27,1,0,140
13914201,❤️Gorgeous Townhouse Apt - 2 blocks from subway,324628,Lisa,Manhattan,Harlem,40.80403,-73.95125,Entire home/apt,30,122,2019-05-26,3.52,1,179,160
581421,Pvblic Bath Artist Loft,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,2,28,2018-08-05,0.59,1,72,150
32792015,Elegant and convenient access,63966717,Carol,Bronx,Fordham,40.85912,-73.89254,Private room,3,0,,,2,0,59
12854022,Cozy room in new duplex apartment!!,70235809,Sandra,Brooklyn,Bushwick,40.69301,-73.92683000000001,Private room,1,0,,,1,0,95
13171703,"Park Avenue, Lux Studio Murray Hill apartment",22541573,Ken,Manhattan,Murray Hill,40.74855,-73.98019000000001,Entire home/apt,30,2,2019-06-07,0.06,87,364,199
19227138,Modern quiet and clean room minutes from Manhattan,86327101,Adeyemi,Brooklyn,Bedford-Stuyvesant,40.68178,-73.91287,Private room,1,115,2019-06-16,4.64,6,164,55
22102113,Room in Astoria NewYork,88547794,Felicita,Queens,Astoria,40.76717,-73.90994,Private room,7,7,2019-06-11,0.49,1,365,55
7031803,1 bdr in the heart of Harlem,1971850,Jonathan,Manhattan,Harlem,40.81054,-73.94447,Private room,1,0,,,1,0,135
5102006,Quaint Sunny Cobble Hill Brownstone,26360956,Jen,Brooklyn,Cobble Hill,40.68854,-73.99533000000001,Entire home/apt,4,16,2016-11-21,0.3,1,0,160
4016791,Sunny Private Bedroom,20827756,Jillian,Manhattan,Washington Heights,40.84787,-73.93306,Private room,2,10,2017-10-01,0.2,1,0,36
5783899,"Live like a local! Queen size bed, private room.",23977712,Sarah,Manhattan,East Harlem,40.79088,-73.94596999999999,Private room,1,315,2019-06-27,6.1,2,76,100
24945323,Cozy 1 Bedroom on Upper West Side,164724867,Kevin,Manhattan,Upper West Side,40.78922,-73.97398000000001,Entire home/apt,2,8,2019-06-02,0.59,1,1,175
2889387,New York City near Staten Is. Ferry,2269517,Rob&Elle,Staten Island,St. George,40.6427,-74.08001,Private room,2,234,2019-06-30,3.74,1,264,95
22016473,Big and bright STUDIO in E Williamsburg,29395562,Elena,Brooklyn,Williamsburg,40.71222,-73.93983,Private room,3,58,2019-06-17,3.14,1,5,85
3741530,Large Light-Filled Brownstone 1-BR,19131844,Gemma,Brooklyn,Bedford-Stuyvesant,40.68237,-73.94811,Entire home/apt,8,17,2019-03-12,0.42,1,0,90
14601503,Amazing 2 BR Washington Square Park/Soho,61391963,Corporate Housing,Manhattan,Greenwich Village,40.728840000000005,-74.00056,Entire home/apt,30,7,2019-04-30,0.25,91,280,159
30179242,Luxury 5bed/2bath on Central Park!,222302376,Yves,Manhattan,Upper West Side,40.79396,-73.96311,Entire home/apt,4,39,2019-07-06,5.18,1,265,400
19172071,Cosy One bedroom apartment close to Central Park,14271995,Pierre,Manhattan,Upper East Side,40.76767,-73.9558,Entire home/apt,3,8,2018-08-28,0.32,1,0,110
424667,Luxury room + En-suite bath in Times Sq/Midtown W,2111060,Jj,Manhattan,Hell's Kitchen,40.76291,-73.99202,Private room,1,134,2019-04-02,1.54,1,265,99
11927624,Light filled modern APT in DUMBO,5251483,Sasha,Brooklyn,Vinegar Hill,40.70328,-73.98314,Entire home/apt,4,2,2016-07-23,0.05,1,0,170
28715332,TRIBECA/SOHO 2 BEDROOM LUXURY LOFT,122323589,Roberto,Manhattan,Tribeca,40.71979,-74.00407,Entire home/apt,3,6,2019-04-22,0.66,1,325,799
22570793,Large Room in Quiet Apartment close to Subway,133926727,Victor,Manhattan,Harlem,40.82243,-73.94053000000001,Private room,1,3,2018-03-04,0.18,2,0,70
35754565,Bright private bedroom 25 min from Manhattan,127927020,Dmitry And Anya,Brooklyn,Crown Heights,40.67631,-73.92912,Private room,1,2,2019-06-18,2.0,3,363,58
8255329,Private room in middle of Bushwick,19963678,Erin,Brooklyn,Bushwick,40.70299,-73.92648,Private room,1,4,2015-10-10,0.09,1,0,50
13881020,Courtyard facing private room in Sugar Hill,82148918,Kristen,Manhattan,Harlem,40.82903,-73.94502,Private room,2,55,2019-05-18,1.52,1,0,50
819419,"Entire Private, Spacious 1-BR in Ft. Greene",4303726,Tanjila,Brooklyn,Clinton Hill,40.68443,-73.96337,Entire home/apt,3,124,2019-05-27,1.56,1,158,125
12328112,GREENPOINT OASIS,1180190,Justin,Brooklyn,Greenpoint,40.731,-73.9548,Entire home/apt,365,17,2019-01-03,0.5,1,365,450
6493737,Steps to Grand Central! Large 1BDR,33941066,Kennedi,Manhattan,Murray Hill,40.74696,-73.9767,Entire home/apt,1,0,,,1,0,199
8816070,LOVELY APT IN MANHATTAN! 1 block from the subway!,40236486,Priscilla,Manhattan,Washington Heights,40.84121,-73.93881,Entire home/apt,12,27,2018-08-10,0.67,3,88,80
21451138,B) Comfy Full Bed Wifi near JFK Airport Subway,154128335,Joseph,Queens,Jamaica,40.69938,-73.81304,Private room,1,119,2019-07-08,5.8,4,229,40
5237336,Warm and Inviting 1 Bedroom In Fort Greene,189275,Erika,Brooklyn,Fort Greene,40.69658,-73.97116,Entire home/apt,1,49,2019-06-30,6.77,1,40,95
23156950,NYCTH Suit Room,172130647,Jirapong,Queens,Jackson Heights,40.74879,-73.88342,Private room,1,24,2019-05-30,1.43,1,5,59
